ecobee.com,Technology,IAB19,Technology,low,False,Smart Thermostats &amp; Smart Home Devices | ecobee,en,False
ecorebates.com,E-commerce,IAB22,E-commerce,low,False,EcoRebates,en-US,False
ecovacs.com,Video & Streaming,IAB33,Video & Streaming,low,False,Innovative Home Robotics Brand | Created for Ease - ECOVACS US,en,False
ecwid.com,E-commerce,IAB22,E-commerce,high,False,#1 Ecommerce Shopping Cart &amp; Online Store - Try Ecwid!,en,False
ed.gov,Technology,IAB19,Technology,low,False,Home | U.S. Department of Education,en,False
eddie4.nl,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,EdWorks,en,False
editmysite.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Website Log In,en,False
edmunds.com,News & Media,IAB12,News & Media,low,False,403 - Access Denied | Edmunds,en,False
edoinc.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,EDO | The TV Outcomes Company,en,False
edrone.me,Business,IAB3,Business,medium,False,edrone | CRM and Marketing Automation for E-Commerce,en,False
een.com,Technology,IAB19,Technology,high,False,AI Video Surveillance &amp; Proactive security | Eagle Eye Networks,en-US,False
eero.com,Technology,IAB19,Technology,low,False,eero: The way wifi should be,en-US,False
effectivecpmnetwork.com,Automotive,IAB2,Automotive,low,False,Google,fi,False
egnyte.com,Technology,IAB19,Technology,low,False,Egnyte Content Cloud for Enterprises | Start Free Trial,en,False
einnews.com,Technology,IAB19,Technology,low,False,Attention Required! | Cloudflare,en-US,False
eitaa.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,پیام رسان ایتا - خانواده ، ارتباط و دانایی,fa,False
eitaa.ir,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,پیام رسان ایتا - خانواده ، ارتباط و دانایی,fa,False
ekatox.com,Technology,IAB19,Technology,high,False,"Emoji Keyboard - Free Emoji Keyboard, Themes, Fonts, GIFs | EKATOX",en,False
eldorado.gg,E-commerce,IAB22,E-commerce,medium,False,Safest Gold and Accounts Marketplace for Gamers | Eldorado.gg,en-US,False
electricitymaps.com,Technology,IAB19,Technology,low,False,Electricity Maps: The world's most comprehensive electricity data platform,en,False
element.io,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Element | Secure collaboration and messaging,en-GB,False
elementor.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Website builder: Create a Website Now | Elementor,en-US,False
elpais.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,EL PA��S Edici��n US: el peri��dico global,es-US,False
elsevier.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Elsevier | A global leader for advanced information and decision support in science and healthcare,en-us,False
elster.de,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,ELSTER - Startseite,de,False
emailapi.info,Technology,IAB19,Technology,high,False,emailapi.info | 520: Web server is returning an unknown error,en-US,False
emarsys.net,Technology,IAB19,Technology,low,False,SAP Engagement Cloud,en-US,False
embrapa.br,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,A Embrapa - Portal Embrapa,pt-BR,False
emergingthreats.net,Technology,IAB19,Technology,low,False,Emerging Threat Intelligence - Cyber Threat Solutions | Proofpoint US,en-us,False
emory.edu,Education,IAB5,Education,low,False,Home | Emory University,en,False
emporiaenergy.com,Home & Garden,IAB10,Home & Garden,medium,False,Smart Home Energy Management Made Easy | Emporia Energy,en,False
enchanted.gg,Technology,IAB19,Technology,low,False,Enchanted Games — Minecraft Bedrock Network,en,False
endowmentoverhangutmost.com,Documentation,IAB27,Documentation,low,False,Operated by Clickadu Advertisement Network,en,False
eneba.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Buy Games, Gift Cards &amp; Top Ups Cheaper",en,False
engage7.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,World-Leading Customer Engagement Platform - EngageLab,en,False
engageforce.net,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,World-Leading Customer Engagement Platform - EngageLab,en,False
engagelab.cc,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,World-Leading Customer Engagement Platform - EngageLab,en,False
engagelab.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,World-Leading Customer Engagement Platform - EngageLab,en,False
engenius.ai,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Why EnGenius Cloud | EnGenius Cloud,en-US,False
eniris.be,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Eniris | The Most Open EMS,en,False
enjoei.com.br,Technology,IAB19,Technology,low,False,Enjoei - Venda Rápida e Segura | Comece a Vender Agora,pt-br,False
enphaseenergy.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Harness the sun to make, use, save, and sell your own power.",en-fi,False
ensembl.org,Non-profit,IAB14,Non-profit,low,False,301 Moved Permanently,,False
ensighten.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Ensighten is now CHEQ Control &amp; Compliance | CHEQ,en-US,False
envato.com,Technology,IAB19,Technology,low,False,Envato�� | AI Tools and Unlimited Creative Assets,en,False
epa.gov,Portfolio,IAB28,Portfolio,low,False,U.S. Environmental Protection Agency | US EPA,en,False
eporner.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,True,HD Porn Videos - Full High Definition Movies | EPORNER,en,False
eppo.cloud,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,,en,False
epson.com,News & Media,IAB12,News & Media,low,False,Epson Global Portal,en,False
epsonconnect.com,Technology,IAB19,Technology,low,False,Epson Connect - Print and Scan From Anywhere,en,False
epubgame.com,Portfolio,IAB28,Portfolio,low,False,Crazy Maple Studio,zh,False
erome.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,True,EroMe - Porn Video & Photo Sharing,en,False
esalah.com,Religion & Spirituality,IAB30,Religion & Spirituality,low,False,"eSalah ��� Prayer times, Qibla &amp; mosques worldwide",en-US,False
escapefromtarkov.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Escape from Tarkov official page,en,False
eskimi.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Say goodbye to boring,en,False
esm.sh,Technology,IAB19,Technology,low,False,ESM&gt;CDN,en,False
espn.com,E-commerce,IAB22,E-commerce,low,False,,en,False
esportesdasorte.bet.br,Business,IAB3,Business,low,False,,en,False
esputnik.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Омніканальна CDP (Customer Data Platform) | eSputnik,uk-UA,False
etherscan.io,Finance,IAB13,Finance,medium,False,Ethereum (ETH) Blockchain Explorer,en,False
ethyca.com,Technology,IAB19,Technology,low,False,Ethyca,en,False
ethz.ch,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,ETH Zürich - Homepage | ETH Zürich,de,False
etoro.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,etoro. Know better.,en,False
etrade.com,Technology,IAB19,Technology,low,False,"E*TRADE | Investing, Trading & Retirement",en-US,False
etrusted.com,Video & Streaming,IAB33,Video & Streaming,low,False,Trusted Shops | Vertrauenslösungen für Online-Shops,de-de,False
etsy.com,E-commerce,IAB22,E-commerce,low,False,etsy.com,en,False
eurekamag.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,EurekaMag Literature Supply &amp; Digitization Services,en,False
europa.eu,Technology,IAB19,Technology,medium,False,Language selection | European Union,en,False
europepmc.org,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Europe PMC,en,False
eventbrite.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Eventbrite - Discover the Best Local Events &amp; Things to Do,en,False
eventmonitoringpro.com,Technology,IAB19,Technology,low,False,Attention Required! | Cloudflare,en-US,False
eveonline.com,Gaming,IAB31,Gaming,low,False,EVE Online | The #1 Free Space MMORPG | Play here now!,en,False
everestgrp.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Everest Group | A leading global research firm,en-US,False
evernote.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Best Note Taking App - Organize Your Notes with Evernote,en,False
ew12532.com,Technology,IAB19,Technology,high,False,ew12532.com | 502: Bad gateway,en-US,False
ex.co,Technology,IAB19,Technology,low,False,EX.CO – smarter video technology for media growth,en,False
example.com,Documentation,IAB27,Documentation,high,False,Example Domain,en,False
example.org,Documentation,IAB27,Documentation,high,False,Example Domain,en,False
exitgames.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Multiplayer Game Development Made Easy | Photon Engine,en,False
exitlag.net,Education,IAB5,Education,low,False,Not Found,en,False
exoclick.com,Technology,IAB19,Technology,low,False,ExoClick - Advanced Ad Platform to Monetize at Scale,en-US,False
exodus.io,Finance,IAB13,Finance,low,False,"Exodus | Send Money, Manage Crypto, Spend Worldwide",en,False
expedia.com,Entertainment,IAB1,Entertainment,low,False,Bot or Not?,,False
expertini.com,Technology,IAB19,Technology,low,False,Attention Required! | Cloudflare,en-US,False
expf.ru,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,EXPF Consulting,ru,False
expireddomains.com,Technology,IAB19,Technology,low,False,Attention Required! | Cloudflare,en-US,False
explained.today,Documentation,IAB27,Documentation,low,False,Explained.Today : The Information and Knowledge Portal,en,False
explainxkcd.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,explain xkcd,en,False
explodie.org,Blog,IAB26,Blog,low,False,aranjedeath's website,en,False
expo.dev,Technology,IAB19,Technology,low,False,Expo — Build native apps with React,en,False
express.co.uk,News & Media,IAB12,News & Media,low,False,"Latest UK and World News, Sport and Comment | Express.co.uk",en,False
exteragram.app,Technology,IAB19,Technology,low,False,exteraGram – custom Telegram client,en,False
extra.com.br,E-commerce,IAB22,E-commerce,low,False,Extra | Promo����es imperd��veis e entrega r��pida,pt-BR,False
ey.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,EY Suomi | Shape the future with confidence,fi-FI,False
eyeo.com,Blog,IAB26,Blog,low,False,"eyeo &#8211; Making the internet fun, fast, and safe.",en-US,False
eyugame.com,Video & Streaming,IAB33,Video & Streaming,low,False,改变游戏，改变世界 - 易娱网络,zh,False
ezlo.com,Technology,IAB19,Technology,low,False,Ezlo Innovation | Smarter Living with Seamless Home Automation &ndash; Ezlo - Property Empowered,en,False
ezodn.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Ezoic — Grow on the open web,en,False
ezoic.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Ezoic — Grow on the open web,en,False
ezoic.net,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Ezoic — Grow on the open web,en,False
ezvizlife.com,Technology,IAB19,Technology,medium,False,������������������ - ���������������������,zh-cms,False
f-secure.com,Technology,IAB19,Technology,low,False,Schutz für digitale Momente | F‑Secure,de,False
f2pool.com,Finance,IAB13,Finance,low,False,F2Pool: Leading Bitcoin Mining Pool,en-US,False
f6.security,Finance,IAB13,Finance,low,False,Protected,en,False
f95zone.to,Technology,IAB19,Technology,low,True,F95zone | Adult Games | Comics | Mods | Cheats,en-US,False
facct.ru,Finance,IAB13,Finance,low,False,Protected,en,False
facebook-hardware.com,Documentation,IAB27,Documentation,low,False,Facebook | Error,en,False
facebook.com,Documentation,IAB27,Documentation,medium,False,Error,en,False
facemojikeyboard.com,Technology,IAB19,Technology,low,False,"Facemoji – Free Font &amp; Emoji Generator, Hashtags, Captions &amp; Bio Tools | Facemoji Keyboard",en,False
facepunch.com,Gaming,IAB31,Gaming,low,False,facepunch,en-GB,False
factors.ai,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Factors.ai: The AI ABM and Marketing Attribution Platform For GTM Teams,en,False
fakestoreapi.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Fake Store API,en,False
falabella.com,Technology,IAB19,Technology,low,True,Access denied | falabella.com used Cloudflare to restrict access | falabella.com | Cloudflare,en-US,False
familyisland.games,Technology,IAB19,Technology,low,False,Family Island: Mobile Farm game for iOS & Android,en,False
familysearch.org,Non-profit,IAB14,Non-profit,low,False,,,False
fanbox.cc,Social Media,IAB23,Social Media,low,False,pixivFANBOX,en,False
fancyanalytics.net,Technology,IAB19,Technology,low,False,FancyAnalytics,en,False
fandango.com,Social Media,IAB23,Social Media,medium,False,Fandango | A Message To Our Fans,en,False
fanduel.com,Sports,IAB17,Sports,high,False,"Prediction Markets, Online Sportsbook, Casino &amp; Daily Fantasy Sports | FanDuel",en,False
fansly.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Fansly - Start Interacting With Your Fans,en,False
fapello.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,True,Fapello,en,False
fareharbor.com,Technology,IAB19,Technology,high,False,FareHarbor | Online Booking Software for Tours and Activities,en-US,False
farfetch.com,Travel,IAB20,Travel,low,False,FARFETCH | The Global Destination For Modern Luxury,en-US,False
farlightgames.com,Video & Streaming,IAB33,Video & Streaming,low,False,None,en,False
fast.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Internet Speed Test | Fast.com,en,False
fastcup.net,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,FASTCUP,en,False
fastercapital.com,Business,IAB3,Business,medium,False,The global venture builder and online incubator - FasterCapital,en,False
fastmail.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Email and calendar made better | Fastmail,en,False
fastpeoplesearch.com,Technology,IAB19,Technology,low,False,Attention Required! | Cloudflare,en-US,False
fastpic.org,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,FastPic &mdash; Загрузить изображения,ru,False
fastpic.ru,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,FastPic &mdash; Загрузить изображения,ru,False
fastsimon.com,Technology,IAB19,Technology,low,False,AI Product Discovery Platform for eCommerce | Fast Simon,en-US,False
fathom.video,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Fathom AI Notetaker - Never Take Notes Again,en,False
fau.de,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Wissen bewegen | Friedrich-Alexander-Universität,de,False
fb.com,Documentation,IAB27,Documentation,medium,False,Error,en,False
fb.gg,Documentation,IAB27,Documentation,medium,False,Error,en,False
fb.me,Documentation,IAB27,Documentation,medium,False,Error,en,False
fbcdn.net,Documentation,IAB27,Documentation,medium,False,Error,en,False
fbeventslog.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,USA nightlife - en.fbeventslog.com,en,False
fc2.com,Business,IAB3,Business,low,False,"FC2 - Free Website, Analyzer, Blog, Rental Server, SEO Countermeasures, etc. -",en,False
fda.gov,Government,IAB11,Government,low,False,U.S. Food and Drug Administration,en,False
feathr.co,Technology,IAB19,Technology,low,False,"Feathr - Digital Marketing, Simplified",en,False
fedex.com,Business,IAB3,Business,low,False,FedEx | System Down,en,False
fedoraproject.org,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Fedora Linux | The Fedora Project,en,False
feednews.com,Entertainment,IAB1,Entertainment,low,False,Opera News,,False
feefo.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Feefo for Business | Verified Customer Reviews Platform,en-gb,False
fengkongcloud.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,数美科技_内容安全_智能业务风控_护航业务增长,zh,False
feverup.com,Entertainment,IAB1,Entertainment,low,False,Discover the best Events in your City and Book Tickets | Fever,en,False
fhvfd.com,E-commerce,IAB22,E-commerce,low,False,Monetag,en,False
fifa.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,,en,False
figshare.com,E-commerce,IAB22,E-commerce,low,False,,en,False
filemail.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Send Large Files - Any Size - Up To 5 GB Free - Filemail,en,False
files.com,SaaS & Cloud,IAB25,SaaS & Cloud,high,False,"Managed File Transfer, SFTP &amp; File Sharing — Files.com",en,False
financialcontent.com,Technology,IAB19,Technology,low,False,Stocks | FinancialContent,en,False
findagrave.com,Hobbies & Interests,IAB9,Hobbies & Interests,low,False,Find a Grave - Millions of Cemetery Records,en,False
findmykids.org,Technology,IAB19,Technology,high,False,GPS Tracker For Kids | Tracking Device - Findmykids App,en,False
fineartamerica.com,Entertainment,IAB1,Entertainment,medium,False,Fine Art America | Curated Wall Art from Independent Artists and Iconic Brands,en,False
fing.com,Technology,IAB19,Technology,low,False,Network Scanner &amp; Monitoring Tool for Home and Office | Fing,en,False
fing.io,Technology,IAB19,Technology,low,False,Network Scanner &amp; Monitoring Tool for Home and Office | Fing,en,False
finn.no,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,FINN.no – mulighetenes marked,nb,False
finna.fi,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Hakupalvelu | Arkistot, kirjastot, museot | Finna.fi",fi,False
finzfin.com,E-commerce,IAB22,E-commerce,low,False,欢太数科官网—科技赋能 美好生活触手可及,zh,False
fireeye.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Trellix | Intelligence-led Cyber Resilience,en,False
firefox.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Firefox: The fast, private browser that keeps you safe — Firefox.com",en-US,False
fireworktv.com,SaaS & Cloud,IAB25,SaaS & Cloud,high,False,Firework | Video Commerce | Redefine Commerce,en,False
first-id.fr,Technology,IAB19,Technology,low,False,First-id - Identifiez vos internautes sans cookies ni emails,fr-FR,False
fitanalytics.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Fit Analytics | Size &amp; Fit Solutions for Apparel E-commerce,en,False
five9.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Call &amp; Contact Center As A Service (CCaaS) Provider | Five9,en,False
fivem.net,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,FiveM - the GTA V multiplayer modification you have dreamt of,en,False
fiverr.com,News & Media,IAB12,News & Media,low,False,It needs a human touch,en-US,False
flagcdn.com,Technology,IAB19,Technology,low,False,Flags API &amp; CDN – Flagcdn.com,en,False
flareflow.tv,Video & Streaming,IAB33,Video & Streaming,low,False,Flareflow,en,False
flashbots.net,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Flashbots,en,False
flashget.com,Technology,IAB19,Technology,low,False,FlashGet - Making Work and Life Faster and More Convenient,en,False
flashtalking.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"The premier global independent, omnichannel advertising platform | Innovid",en,False
flat-ads.com,Government,IAB11,Government,low,False,Flat Ads Official,en,False
flaticon.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Vector Icons and Stickers - PNG, SVG, EPS, PSD and CSS",en,False
fleetdm.com,Technology,IAB19,Technology,low,False,Fleet | Open MDM + patching + vuln management for every OS,en,False
fleraprt.com,Business,IAB3,Business,low,False,Ad Fraud Detection and Prevention Features - ADEX,en,False
flic.kr,Hobbies & Interests,IAB9,Hobbies & Interests,low,False,Flickr | The best place to be a photographer online.,en,False
flickr.com,Hobbies & Interests,IAB9,Hobbies & Interests,low,False,Flickr | The best place to be a photographer online.,en,False
flightaware.com,Travel,IAB20,Travel,medium,False,FlightAware - Flight Tracker / Flight Status,en-US,False
flingo.tv,Entertainment,IAB1,Entertainment,low,False,Samba TV,en,False
fliphtml5.com,Technology,IAB19,Technology,medium,False,Top FlipBook Maker & Digital Publishing Platform - FlipHTML5,en,False
flipp.com,Technology,IAB19,Technology,low,False,"Flipp – Flyers, Shopping List, Weekly Ads | Flipp",en-ca,False
flirtify.com,Video & Streaming,IAB33,Video & Streaming,high,False,Free Opposite-Sex Video Chat: Random 1-on-1 Video Calls with Single Girls | Flirtify,en,False
flix360.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Flix360,en,False
floors.dev,Technology,IAB19,Technology,low,False,Freestar Floors,,False
flowgpt.com,Technology,IAB19,Technology,medium,False,"Free AI Character Roleplay, AI Girlfriend, AI Boyfriend, ChatGPT Prompts Store | FlowGPT",en,False
flowroute.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,"Flowroute - SIP Trunking, VoIP, and Messaging | Flowroute",en-US,False
floxis.tech,Technology,IAB19,Technology,low,False,Floxis - Run your own ad exchange,en,False
fluidplayer.com,Video & Streaming,IAB33,Video & Streaming,medium,False,Fluid Player,en,False
flushpersist.com,E-commerce,IAB22,E-commerce,low,False,Google,de,False
flux.jp,Technology,IAB19,Technology,low,False,株式会社FLUX（フラックス）,ja,False
flyertalk.com,Social Media,IAB23,Social Media,low,False,"FlyerTalk - The world&#039;s most popular frequent flyer community - FlyerTalk is a living, growing community where frequent travelers around the world come to exchange knowledge and experiences about everything miles and points related.",en-US,False
flypgs.com,Technology,IAB19,Technology,low,False,Sayfa Bulunamadı TR | Pegasus Hava Yolları,tr,False
fnyfeds.com,Sports,IAB17,Sports,low,False,shareit-game-center,en,False
fongo.com,Business,IAB3,Business,low,False,Fongo | Canada’s Affordable Communications Provider,en-CA,False
fontawesome.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Font Awesome,en,False
foodnetwork.com,Food & Restaurant,IAB8,Food & Restaurant,high,False,"Easy Recipes, Healthy Eating Ideas and Chef Recipe Videos | Food Network",en,False
forebears.io,Technology,IAB19,Technology,low,False,Forebears: Names &amp; Genealogy Resources,en,False
foresee.com,SaaS & Cloud,IAB25,SaaS & Cloud,high,False,Predictive Analytics for Customer Experience | Verint,en,False
forethought.ai,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,The Customer Service AI Platform for Modern Support Teams,en,False
formlabs.com,News & Media,IAB12,News & Media,low,False,Professional 3D Printers by Formlabs | Formlabs,en,False
forms.gle,Technology,IAB19,Technology,low,False,Invalid Dynamic Link,en,False
formstack.com,Documentation,IAB27,Documentation,low,False,"Secure and Easy-to-use Forms, Docs &amp; eSignatures | Formstack",en,False
forter.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Forter &#8211; Agentic Intelligence you can trust,en-US,False
fortiguard.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,FortiGuard Labs,en,False
fortinet.com,Technology,IAB19,Technology,high,False,Global Leader of Cybersecurity Solutions and Services | Fortinet,en,False
fotmob.com,Sports,IAB17,Sports,low,False,FotMob - Football Live Scores,en,False
fotocasa.es,News & Media,IAB12,News & Media,low,False,"Fotocasa.es: Alquiler de pisos, compra y venta",es,False
fotostrana.ru,Documentation,IAB27,Documentation,low,False,"���������� � ����������, ���, ���� | 22M+ �������������",,False
foundit.in,Careers & Employment,IAB4,Careers & Employment,high,False,"8,00,000+ Jobs in India: Apply for August 2026 Hiring | foundit (Formerly Monster)",en,False
fourhoi.com,Technology,IAB19,Technology,low,False,403 Forbidden,,False
foursquare.com,Technology,IAB19,Technology,low,False,Location Intelligence Platform | Foursquare,en-US,False
fout.jp,News & Media,IAB12,News & Media,low,False,株式会社フリークアウト・ホールディングス,ja,False
fox.com,Video & Streaming,IAB33,Video & Streaming,medium,False,"Stream Live News, Sports, TV Shows &amp; Entertainment | FOX One",en,False
foxbusiness.com,News & Media,IAB12,News & Media,low,False,Fox Business | Business News & Stock Quotes - Saving & Investing,en,False
fpcdn.io,Technology,IAB19,Technology,low,False,,,False
frameo.net,Technology,IAB19,Technology,medium,True,Frameo - Bring the photos of your best memories into the homes of your loved ones,en,False
freebsd.org,Documentation,IAB27,Documentation,low,False,The FreeBSD Project,en,False
freedom.to,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Freedom | Block Websites, Apps, and the Internet",en,False
freeipapi.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Free &amp; Fast IP Geolocation API (JSON &amp; XML) - Free IP API,en,False
freenet.de,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,freenet | Tarife in allen Netzen und günstige Handy-Angebote,de,False
freerepublic.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Latest Articles,en,False
freeterabox.com,Technology,IAB19,Technology,low,False,"TeraBox - Free Cloud Storage Up To 1 TB, Send Large Files Online",en,False
freshchat.com,Documentation,IAB27,Documentation,medium,False,ERROR: The request could not be satisfied,en,False
fril.jp,Sports,IAB17,Sports,low,False,楽天ラクマ（旧フリル） | 楽天のフリマアプリ - 中古/未使用品がお得！,ja,False
fronius.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Fronius International,en,False
frontiersin.org,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Frontiers | Publisher of peer-reviewed articles in open access journals,en,False
frs2c.com,E-commerce,IAB22,E-commerce,low,False,Monetag,en,False
fscut.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,BOCHU - To bring you intelligent manufacturing,en,False
fu-berlin.de,News & Media,IAB12,News & Media,low,False,Freie Universität Berlin: Startseite,de,False
fubo.tv,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,,en,False
fullview.io,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Cobrowsing &amp; Session Replay Solutions for Customer Support - Fullview,en,False
funplus.com,Blog,IAB26,Blog,low,False,Hello! Welcome to FunPlus! - FunPlus,en-GB,False
furaffinity.net,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Index -- Fur Affinity [dot] net,en,False
fussball.de,News & Media,IAB12,News & Media,low,False,FUSSBALL.DE - Die Heimat des Amateurfußballs,de,False
futurecdn.net,News & Media,IAB12,News & Media,low,False,Global Leader in Specialist Media - Future,en-GB,False
fwmrm.net,Video & Streaming,IAB33,Video & Streaming,low,False,Direct Connections to Streaming Video Inventory | FreeWheel,en-US,False
fwupd.org,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,LVFS: Home,en,False
fyber.com,Technology,IAB19,Technology,medium,False,Leading Mobile Growth &amp; Monetization Platform | Digital Turbine,en,False
g2288.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Nemesida Smart Data - Ad Tracking Solution,en,False
gadsme.com,Gaming,IAB31,Gaming,low,False,In-Game Advertising Platform | Gadsme,en,False
gaiaonline.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,Welcome to Gaia | Gaia Online,en,False
gaijin.net,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Gaijin Entertainment,en,False
gaijinent.com,Technology,IAB19,Technology,medium,False,Gaijin Entertainment - Gaijin Entertainment,en,False
galaxite.net,Blog,IAB26,Blog,low,False,Galaxite,en,False
game8.co,Technology,IAB19,Technology,low,False,Game8｜The Top Gaming and App Walkthroughs Straight from Japan!,en-US,False
gameanalytics.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,GameAnalytics – Turning Data Into Insights,en,False
gamebanana.com,Social Media,IAB23,Social Media,low,False,GameBanana | The Game Modding Community - Since 2001,en,False
gamedistribution.com,SaaS & Cloud,IAB25,SaaS & Cloud,medium,False,,en,False
gameforge.com,Entertainment,IAB1,Entertainment,low,False,Gameforge.com,en,False
gameloft.com,Technology,IAB19,Technology,low,False,Gameloft Official: We create gaming experiences,en,False
gameloop.com,Technology,IAB19,Technology,low,False,The Best Android Emulator for PC | GameLoop Official 2025,en,False
gameresourceshub.top,Technology,IAB19,Technology,low,False,Attention Required! | Cloudflare,en-US,False
gandi.net,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,"Gandi.net - Gandi.net: Domain Names, Web Hosting, SSL Certificates and Emails",en-US,False
gannettdigital.com,Technology,IAB19,Technology,low,False,National – USA Today | USA TODAY Network,en-US,False
gbitt.info,Technology,IAB19,Technology,low,False,GBitt.info — The Open BitTorrent Tracker,en,False
gboxlab.com,Technology,IAB19,Technology,low,False,GBox - GMS GBox,en,Falsegap.com
garmin.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,Garmin Official Site,en-US,False
gatekeeperconsent.com,SaaS & Cloud,IAB25,SaaS & Cloud,low,False,GateKeeper - Consent Management Platform,en,False
gcore.com,Technology,IAB19,Technology,low,False,"Gcore | Global Hosting, CDN, Edge and Cloud Services",en,False
gcr.io,Documentation,IAB27,Documentation,low,False,Artifact Registry documentation &nbsp;|&nbsp; Google Cloud Documentation,en,False
